Diffsec,Nodes,State,Backfilled
85,9,COMPLETED,no
331,4,COMPLETED,no
-25,5,TIMEOUT,yes
-7,6,TIMEOUT,no
-25,4,TIMEOUT,yes
371,7,COMPLETED,no
186,3,COMPLETED,yes
85,10,COMPLETED,no
274,10,COMPLETED,no
-25,8,TIMEOUT,no
1,4,COMPLETED,no
-26,1,TIMEOUT,yes
-25,6,TIMEOUT,yes
0,10,TIMEOUT,no
-29,2,TIMEOUT,yes
-26,10,TIMEOUT,no
108,2,COMPLETED,yes
15,7,COMPLETED,no
-12,4,TIMEOUT,no
69,9,COMPLETED,no
-13,3,TIMEOUT,yes
185,3,COMPLETED,yes
-24,6,TIMEOUT,no
30,5,COMPLETED,no
181,5,COMPLETED,no
-25,4,TIMEOUT,yes
-11,7,TIMEOUT,no
190,7,COMPLETED,no
-29,2,TIMEOUT,yes
7,1,COMPLETED,no
16,6,COMPLETED,no
132,1,COMPLETED,yes
1,10,COMPLETED,no
140,10,COMPLETED,no
89,9,COMPLETED,no
-20,9,TIMEOUT,no
-25,3,TIMEOUT,yes
137,10,COMPLETED,no
73,5,COMPLETED,no
55,6,COMPLETED,no
-15,9,TIMEOUT,no
208,1,COMPLETED,yes
31,3,COMPLETED,yes
-24,4,TIMEOUT,yes
-27,6,TIMEOUT,no
274,3,COMPLETED,yes
17,5,COMPLETED,no
137,10,COMPLETED,no
347,6,COMPLETED,no
-26,9,TIMEOUT,no
-24,4,TIMEOUT,yes
-27,2,TIMEOUT,yes
111,5,COMPLETED,no
-28,8,TIMEOUT,no
150,8,COMPLETED,no
-24,4,TIMEOUT,yes
-13,9,TIMEOUT,no
90,1,PREEMPTED,yes
-27,2,TIMEOUT,yes
-9,9,TIMEOUT,no
84,1,COMPLETED,yes
-23,3,TIMEOUT,yes
1686,1,FAILED,no
209,5,COMPLETED,no
-23,4,TIMEOUT,yes
-23,4,TIMEOUT,yes
-11,7,TIMEOUT,yes
384,4,COMPLETED,yes
-23,6,TIMEOUT,yes
43,1,PREEMPTED,yes
443,2,COMPLETED,yes
94,8,COMPLETED,no
112,10,COMPLETED,no
3431,1,COMPLETED,no
-18,8,TIMEOUT,no
103,4,COMPLETED,no
-29,8,TIMEOUT,no
52,3,COMPLETED,yes
310,6,COMPLETED,no
84,10,COMPLETED,no
271,7,COMPLETED,yes
-21,10,TIMEOUT,no
293,3,COMPLETED,no
244,8,COMPLETED,no
-24,2,TIMEOUT,yes
29,8,COMPLETED,no
63,3,COMPLETED,yes
-19,2,TIMEOUT,yes
173,9,COMPLETED,no
289,8,COMPLETED,no
349,10,COMPLETED,no
-5,9,TIMEOUT,no
-23,7,TIMEOUT,yes
234,7,COMPLETED,no
-24,2,TIMEOUT,yes
401,10,COMPLETED,no
192,9,COMPLETED,no
-2,8,TIMEOUT,no
20,2,COMPLETED,yes
33,6,COMPLETED,no
-22,10,TIMEOUT,no
-23,5,TIMEOUT,yes
56,1,COMPLETED,yes
142,3,COMPLETED,yes
218,6,COMPLETED,no
-24,2,TIMEOUT,yes
5,3,COMPLETED,yes
-24,7,TIMEOUT,yes
-27,8,TIMEOUT,no
-12,9,TIMEOUT,no
-27,5,TIMEOUT,no
-15,8,TIMEOUT,no
19,1,COMPLETED,yes
-27,8,TIMEOUT,no
448,2,COMPLETED,no
-27,8,TIMEOUT,no
-23,2,TIMEOUT,yes
250,8,COMPLETED,no
-16,5,TIMEOUT,yes
90,2,COMPLETED,yes
37,5,COMPLETED,no
118,3,COMPLETED,no
-28,7,TIMEOUT,no
191,3,COMPLETED,no
-21,7,TIMEOUT,no
-22,7,TIMEOUT,no
-26,9,TIMEOUT,no
-26,2,TIMEOUT,yes
-23,5,TIMEOUT,yes
-27,10,TIMEOUT,no
118,10,COMPLETED,no
66,2,COMPLETED,yes
364,10,COMPLETED,no
13,7,COMPLETED,no
159,6,COMPLETED,no
-22,7,TIMEOUT,yes
242,6,COMPLETED,no
333,5,COMPLETED,no
339,8,COMPLETED,no
154,6,COMPLETED,no
370,5,COMPLETED,no
106,1,COMPLETED,yes
199,10,COMPLETED,no
-1,5,TIMEOUT,yes
-23,9,TIMEOUT,no
-4,3,TIMEOUT,yes
11,8,COMPLETED,yes
92,8,COMPLETED,no
-22,8,TIMEOUT,no
-22,3,TIMEOUT,no
126,9,COMPLETED,no
-1,5,TIMEOUT,yes
57,5,COMPLETED,no
0,1,TIMEOUT,yes
-26,2,TIMEOUT,yes
218,6,COMPLETED,no
-24,7,TIMEOUT,no
-15,1,TIMEOUT,yes
-27,2,TIMEOUT,yes
-12,3,TIMEOUT,yes
136,2,COMPLETED,no
344,8,COMPLETED,no
-22,5,TIMEOUT,yes
-10,8,TIMEOUT,no
131,5,COMPLETED,no
245,3,COMPLETED,no
-22,6,TIMEOUT,yes
-15,8,TIMEOUT,no
255,3,COMPLETED,no
-26,3,TIMEOUT,yes
209,4,COMPLETED,no
-26,3,TIMEOUT,no
46,8,COMPLETED,no
226,7,COMPLETED,no
-25,1,TIMEOUT,yes
-11,6,TIMEOUT,no
3506,1,FAILED,no
-1,2,TIMEOUT,yes
69,6,COMPLETED,no
207,7,COMPLETED,no
-5,3,TIMEOUT,yes
-21,5,TIMEOUT,no
70,5,COMPLETED,no
173,8,COMPLETED,no
335,8,COMPLETED,no
131,9,COMPLETED,no
-28,10,TIMEOUT,no
51,6,COMPLETED,no
-23,10,TIMEOUT,no
49,10,COMPLETED,no
214,2,COMPLETED,yes
160,4,COMPLETED,no
-6,8,TIMEOUT,no
-12,10,TIMEOUT,no
-15,3,TIMEOUT,no
6,9,COMPLETED,no
285,9,COMPLETED,no
433,6,COMPLETED,no
396,5,COMPLETED,no
119,9,COMPLETED,no
59,10,COMPLETED,no
73,7,COMPLETED,no
140,2,COMPLETED,yes
101,4,COMPLETED,yes
79,2,COMPLETED,yes
266,8,COMPLETED,no
-2,8,TIMEOUT,no
225,7,COMPLETED,no
-27,8,TIMEOUT,no
150,3,COMPLETED,yes
108,6,COMPLETED,no
24,10,COMPLETED,no
-26,7,TIMEOUT,no
452,1,COMPLETED,yes
6,2,COMPLETED,yes
169,2,COMPLETED,yes
102,10,COMPLETED,no
215,9,COMPLETED,no
-3,7,TIMEOUT,no
0,AllocNodes,State,no
-16,5,TIMEOUT,no
161,5,COMPLETED,no
-15,10,TIMEOUT,no
452,7,TIMEOUT,no
312,10,TIMEOUT,no
44,9,COMPLETED,no
-28,6,TIMEOUT,no
51,6,COMPLETED,yes
342,2,COMPLETED,yes
-4,1,TIMEOUT,yes
-24,7,TIMEOUT,yes
294,4,COMPLETED,no
-23,4,TIMEOUT,yes
238,1,COMPLETED,yes
118,7,COMPLETED,no
-24,1,TIMEOUT,yes
34,7,COMPLETED,no
-7,2,TIMEOUT,yes
49,2,COMPLETED,yes
353,3,COMPLETED,yes
202,6,TIMEOUT,no
-23,2,TIMEOUT,yes
92,5,COMPLETED,no
-25,3,TIMEOUT,yes
195,10,COMPLETED,no
-24,2,TIMEOUT,yes
377,8,COMPLETED,no
103,8,COMPLETED,no
-15,6,TIMEOUT,yes
136,8,COMPLETED,no
49,4,COMPLETED,no
457,3,COMPLETED,no
86,1,COMPLETED,yes
142,2,TIMEOUT,no
-17,6,TIMEOUT,yes
179,3,COMPLETED,no
-24,5,TIMEOUT,no
169,10,COMPLETED,no
296,4,COMPLETED,no
599,7,COMPLETED,no
325,3,TIMEOUT,no
326,6,TIMEOUT,no
337,8,TIMEOUT,no
332,3,TIMEOUT,no
271,5,TIMEOUT,no
-24,6,TIMEOUT,no
127,8,COMPLETED,no
300,1,COMPLETED,yes
-19,4,TIMEOUT,yes
-27,5,TIMEOUT,no
126,6,COMPLETED,no
323,4,COMPLETED,no
-1,4,TIMEOUT,no
110,8,COMPLETED,no
-27,7,TIMEOUT,no
349,7,TIMEOUT,no
31,4,COMPLETED,no
-25,3,TIMEOUT,yes
-25,4,TIMEOUT,yes
540,4,COMPLETED,no
-4,9,TIMEOUT,no
68,9,COMPLETED,no
-23,9,TIMEOUT,no
-26,10,TIMEOUT,no
105,4,COMPLETED,no
44,4,COMPLETED,no
26,6,COMPLETED,no
64,4,COMPLETED,no
-18,6,TIMEOUT,no
-26,9,TIMEOUT,no
-1,8,TIMEOUT,no
288,3,COMPLETED,no
134,2,COMPLETED,no
218,8,COMPLETED,no
-23,6,TIMEOUT,yes
291,10,COMPLETED,no
112,9,COMPLETED,no
420,1,COMPLETED,yes
-24,8,TIMEOUT,no
359,10,COMPLETED,no
99,8,COMPLETED,no
-24,4,TIMEOUT,yes
27,4,COMPLETED,no
170,8,COMPLETED,no
68,3,TIMEOUT,yes
373,4,COMPLETED,no
262,5,COMPLETED,no
-10,10,TIMEOUT,no
-23,8,TIMEOUT,yes
120,1,COMPLETED,yes
217,3,COMPLETED,no
150,4,COMPLETED,yes
36,2,COMPLETED,no
59,3,COMPLETED,no
325,9,COMPLETED,no
-10,2,TIMEOUT,yes
103,10,COMPLETED,no
327,1,COMPLETED,yes
-27,10,TIMEOUT,no
-6,5,TIMEOUT,yes
-25,9,TIMEOUT,no
77,4,COMPLETED,no
36,5,COMPLETED,no
152,9,COMPLETED,no
-27,4,TIMEOUT,no
-25,2,TIMEOUT,yes
293,9,COMPLETED,no
-4,9,TIMEOUT,no
-26,10,TIMEOUT,no
539,8,COMPLETED,no
-2,5,TIMEOUT,no
141,10,COMPLETED,no
117,7,COMPLETED,no
30,3,COMPLETED,no
120,3,COMPLETED,no
-18,10,TIMEOUT,no
-21,4,TIMEOUT,yes
-22,5,TIMEOUT,yes
4,5,COMPLETED,no
89,10,COMPLETED,no
299,1,COMPLETED,yes
167,3,COMPLETED,no
250,6,COMPLETED,no
39,1,COMPLETED,yes
434,6,COMPLETED,no
231,1,COMPLETED,yes
79,8,COMPLETED,no
91,10,COMPLETED,no
-14,8,TIMEOUT,no
158,4,COMPLETED,no
-22,5,TIMEOUT,yes
-22,5,TIMEOUT,yes
133,8,COMPLETED,no
-25,1,TIMEOUT,yes
309,2,COMPLETED,yes
35,1,COMPLETED,yes
92,5,COMPLETED,no
116,5,COMPLETED,no
-22,5,TIMEOUT,yes
419,2,COMPLETED,no
419,7,COMPLETED,no
86,4,COMPLETED,no
117,1,TIMEOUT,yes
159,9,COMPLETED,no
92,2,COMPLETED,yes
-6,6,TIMEOUT,no
9,1,COMPLETED,yes
-22,3,TIMEOUT,yes
220,10,COMPLETED,no
-21,2,TIMEOUT,yes
299,5,COMPLETED,no
-22,3,TIMEOUT,yes
-22,4,TIMEOUT,yes
419,7,COMPLETED,no
312,6,COMPLETED,no
208,1,COMPLETED,yes
256,2,COMPLETED,yes
63,3,COMPLETED,no
56,2,COMPLETED,no
169,2,COMPLETED,no
599,10,COMPLETED,no
-2,10,TIMEOUT,no
214,8,COMPLETED,no
112,4,COMPLETED,no
154,5,COMPLETED,no
224,1,COMPLETED,yes
-25,2,TIMEOUT,yes
324,8,COMPLETED,no
119,5,COMPLETED,no
-22,4,TIMEOUT,yes
-28,9,TIMEOUT,no
39,1,COMPLETED,yes
157,10,COMPLETED,no
-26,6,TIMEOUT,no
179,9,COMPLETED,no
-21,3,TIMEOUT,yes
179,4,COMPLETED,no
-3,10,TIMEOUT,no
-21,3,TIMEOUT,yes
-24,2,TIMEOUT,yes
41,9,COMPLETED,no
198,8,COMPLETED,no
26,10,COMPLETED,no
140,6,COMPLETED,no
166,8,COMPLETED,no
59,3,COMPLETED,yes
-12,9,TIMEOUT,no
-8,6,TIMEOUT,yes
56,9,COMPLETED,no
-20,5,TIMEOUT,yes
193,10,COMPLETED,no
179,7,COMPLETED,no
67,9,COMPLETED,no
-3,7,TIMEOUT,no
-23,2,TIMEOUT,yes
86,5,COMPLETED,no
311,7,COMPLETED,no
-27,6,TIMEOUT,no
-7,2,TIMEOUT,no
-14,7,TIMEOUT,no
-26,6,TIMEOUT,no
172,3,COMPLETED,no
-26,9,TIMEOUT,no
-27,10,TIMEOUT,no
-5,4,TIMEOUT,yes
419,10,COMPLETED,no
-23,10,TIMEOUT,no
-25,1,TIMEOUT,yes
40,8,COMPLETED,no
53,8,COMPLETED,no
-19,5,TIMEOUT,no
6,9,COMPLETED,no
72,5,COMPLETED,no
-24,1,TIMEOUT,yes
-19,8,TIMEOUT,no
-20,4,TIMEOUT,yes
104,7,COMPLETED,no
599,4,COMPLETED,no
179,7,COMPLETED,no
235,2,COMPLETED,yes
392,3,COMPLETED,yes
299,9,COMPLETED,no
114,5,COMPLETED,no
39,3,COMPLETED,yes
-10,10,TIMEOUT,no
-18,9,TIMEOUT,no
140,8,COMPLETED,no
150,10,COMPLETED,no
-20,4,TIMEOUT,yes
45,10,COMPLETED,no
-17,9,TIMEOUT,no
179,5,COMPLETED,no
28,6,COMPLETED,yes
-12,7,TIMEOUT,no
599,6,COMPLETED,no
-10,2,TIMEOUT,yes
-11,4,TIMEOUT,no
25,8,COMPLETED,no
44,3,COMPLETED,yes
-20,7,TIMEOUT,no
-2,5,TIMEOUT,yes
179,10,COMPLETED,no
-19,10,TIMEOUT,no
-4,8,TIMEOUT,no
257,10,COMPLETED,no
359,1,COMPLETED,yes
89,1,COMPLETED,yes
-21,10,TIMEOUT,no
67,1,COMPLETED,yes
57,1,TIMEOUT,yes
168,1,COMPLETED,yes
90,5,COMPLETED,no
112,6,COMPLETED,no
114,5,COMPLETED,no
110,5,COMPLETED,no
-9,5,TIMEOUT,yes
37,4,COMPLETED,no
-20,6,TIMEOUT,yes
-6,10,TIMEOUT,no
599,7,COMPLETED,no
147,2,COMPLETED,yes
41,9,COMPLETED,no
-7,1,TIMEOUT,yes
158,7,COMPLETED,no
-19,6,TIMEOUT,yes
479,4,COMPLETED,no
-22,2,TIMEOUT,yes
-5,6,TIMEOUT,no
-19,3,TIMEOUT,yes
96,4,COMPLETED,no
329,3,COMPLETED,no
55,3,COMPLETED,no
81,5,COMPLETED,no
-10,10,TIMEOUT,no
-26,8,TIMEOUT,no
33,7,COMPLETED,yes
184,5,COMPLETED,yes
-27,10,TIMEOUT,no
-26,10,TIMEOUT,no
-27,7,TIMEOUT,no
221,1,COMPLETED,yes
59,6,COMPLETED,yes
-27,8,TIMEOUT,no
56,9,COMPLETED,no
63,1,COMPLETED,yes
101,6,COMPLETED,no
14,7,COMPLETED,no
59,7,COMPLETED,yes
287,7,COMPLETED,no
441,5,COMPLETED,no
20,1,COMPLETED,yes
-22,8,TIMEOUT,no
227,8,COMPLETED,no
-20,1,TIMEOUT,yes
-4,2,TIMEOUT,yes
85,3,COMPLETED,yes
69,1,COMPLETED,no
173,10,COMPLETED,no
9,9,COMPLETED,no
104,3,COMPLETED,yes
179,1,COMPLETED,yes
-17,6,TIMEOUT,no
216,3,COMPLETED,no
-26,3,TIMEOUT,no
17,6,COMPLETED,no
125,10,COMPLETED,no
299,6,COMPLETED,no
126,2,COMPLETED,no
-20,4,TIMEOUT,no
53,9,COMPLETED,no
-19,4,TIMEOUT,yes
462,2,COMPLETED,yes
-26,5,TIMEOUT,no
55,9,COMPLETED,no
228,5,COMPLETED,no
84,2,COMPLETED,no
-26,7,TIMEOUT,no
55,7,COMPLETED,no
-19,3,TIMEOUT,yes
191,10,COMPLETED,no
479,9,COMPLETED,no
376,1,COMPLETED,yes
-4,7,TIMEOUT,no
289,8,COMPLETED,no
-27,6,TIMEOUT,no
6,4,COMPLETED,yes
-19,6,TIMEOUT,yes
34,2,COMPLETED,yes
189,9,COMPLETED,no
-20,3,TIMEOUT,yes
420,3,COMPLETED,no
6,4,COMPLETED,no
29,6,COMPLETED,no
-23,1,TIMEOUT,yes
-20,9,TIMEOUT,no
-6,5,TIMEOUT,yes
0,10,TIMEOUT,no
-21,2,TIMEOUT,yes
43,5,COMPLETED,no
-20,1,TIMEOUT,yes
61,9,COMPLETED,no
59,4,COMPLETED,yes
120,9,COMPLETED,no
382,4,COMPLETED,no
111,3,COMPLETED,no
-10,3,TIMEOUT,no
302,8,COMPLETED,no
540,8,COMPLETED,no
382,3,COMPLETED,no
340,5,COMPLETED,no
-18,2,TIMEOUT,yes
24,5,COMPLETED,no
253,5,COMPLETED,no
-20,1,TIMEOUT,yes
29,3,COMPLETED,yes
-20,3,TIMEOUT,yes
169,1,COMPLETED,yes
-21,2,TIMEOUT,yes
239,8,COMPLETED,no
176,7,COMPLETED,no
73,1,COMPLETED,yes
12,3,COMPLETED,yes
-8,9,TIMEOUT,no
-10,8,TIMEOUT,yes
599,5,COMPLETED,no
307,9,COMPLETED,no
270,6,COMPLETED,no
-13,7,TIMEOUT,no
-27,9,TIMEOUT,no
70,2,COMPLETED,yes
-26,10,TIMEOUT,no
-24,1,TIMEOUT,yes
461,5,COMPLETED,no
299,9,COMPLETED,no
-18,3,TIMEOUT,yes
76,8,COMPLETED,no
239,9,COMPLETED,no
13,3,COMPLETED,yes
-22,5,TIMEOUT,no
57,2,COMPLETED,no
360,4,COMPLETED,no
9,6,COMPLETED,no
83,3,COMPLETED,no
-11,10,TIMEOUT,no
299,9,COMPLETED,no
103,1,COMPLETED,yes
262,8,COMPLETED,no
174,4,COMPLETED,no
309,3,COMPLETED,no
-20,3,TIMEOUT,yes
359,3,COMPLETED,yes
289,2,COMPLETED,yes
63,1,COMPLETED,yes
180,9,COMPLETED,no
285,5,COMPLETED,no
76,1,COMPLETED,yes
59,9,COMPLETED,yes
-18,3,TIMEOUT,yes
59,5,COMPLETED,yes
-1,7,TIMEOUT,no
0,AllocNodes,State,no
-12,3,TIMEOUT,no
56,9,COMPLETED,no
31,4,COMPLETED,no
240,4,COMPLETED,no
-20,10,TIMEOUT,no
0,7,TIMEOUT,no
161,4,COMPLETED,yes
96,6,COMPLETED,no
22,4,COMPLETED,no
131,1,COMPLETED,yes
94,1,COMPLETED,yes
-23,7,TIMEOUT,yes
148,5,COMPLETED,no
-23,3,TIMEOUT,yes
241,8,COMPLETED,no
-8,3,TIMEOUT,no
52,6,COMPLETED,no
227,6,COMPLETED,no
-12,8,TIMEOUT,no
-22,3,TIMEOUT,yes
67,5,COMPLETED,no
-16,5,TIMEOUT,yes
-17,8,TIMEOUT,no
144,6,COMPLETED,no
149,3,COMPLETED,no
104,8,COMPLETED,no
-27,10,TIMEOUT,no
38,5,COMPLETED,yes
12,9,COMPLETED,no
-20,3,TIMEOUT,yes
275,2,COMPLETED,yes
-4,10,TIMEOUT,no
-23,2,TIMEOUT,yes
-20,5,TIMEOUT,yes
208,6,COMPLETED,no
-21,7,TIMEOUT,yes
41,7,COMPLETED,no
254,5,COMPLETED,no
-20,7,TIMEOUT,no
-11,3,TIMEOUT,no
67,6,COMPLETED,no
199,2,COMPLETED,yes
259,4,COMPLETED,yes
-26,10,TIMEOUT,no
59,6,COMPLETED,no
-24,6,TIMEOUT,yes
-3,9,TIMEOUT,no
-16,2,TIMEOUT,yes
-23,1,TIMEOUT,yes
15,1,COMPLETED,yes
127,6,COMPLETED,no
-27,9,TIMEOUT,no
-22,2,TIMEOUT,yes
103,2,COMPLETED,yes
281,6,COMPLETED,no
195,6,COMPLETED,no
-18,3,TIMEOUT,yes
-20,4,TIMEOUT,yes
29,5,COMPLETED,no
-8,5,TIMEOUT,no
-26,9,TIMEOUT,no
49,3,COMPLETED,yes
91,4,COMPLETED,no
37,3,COMPLETED,yes
14,2,COMPLETED,yes
169,9,COMPLETED,no
141,7,COMPLETED,no
-19,3,TIMEOUT,yes
137,10,COMPLETED,no
69,5,COMPLETED,no
267,3,COMPLETED,yes
-6,3,TIMEOUT,yes
226,7,COMPLETED,no
-23,1,TIMEOUT,yes
-18,7,TIMEOUT,yes
183,4,COMPLETED,no
405,1,COMPLETED,yes
-23,1,TIMEOUT,yes
379,6,COMPLETED,no
33,7,COMPLETED,no
9,7,COMPLETED,no
-27,9,TIMEOUT,no
48,2,COMPLETED,yes
9,4,COMPLETED,no
-28,8,TIMEOUT,no
-5,1,TIMEOUT,yes
100,5,COMPLETED,yes
101,6,COMPLETED,no
293,10,COMPLETED,no
-6,1,TIMEOUT,no
160,9,COMPLETED,no
178,8,COMPLETED,no
-6,8,TIMEOUT,no
103,10,COMPLETED,no
-10,8,TIMEOUT,no
320,9,COMPLETED,no
159,7,COMPLETED,no
62,3,COMPLETED,yes
397,2,COMPLETED,yes
92,9,COMPLETED,no
191,1,COMPLETED,yes
-22,3,TIMEOUT,yes
-19,5,TIMEOUT,no
-19,8,TIMEOUT,no
128,7,COMPLETED,no
234,2,COMPLETED,yes
-12,9,TIMEOUT,no
67,4,COMPLETED,yes
-22,1,TIMEOUT,yes
-5,2,TIMEOUT,yes
-20,3,TIMEOUT,yes
366,3,COMPLETED,yes
-22,1,TIMEOUT,yes
-14,9,TIMEOUT,no
-27,8,TIMEOUT,no
-1,9,TIMEOUT,no
48,10,COMPLETED,no
-13,2,TIMEOUT,no
-15,7,TIMEOUT,no
411,1,COMPLETED,yes
-18,6,TIMEOUT,yes
156,4,COMPLETED,no
52,6,COMPLETED,no
-27,10,TIMEOUT,no
185,3,COMPLETED,yes
151,3,COMPLETED,yes
126,6,COMPLETED,no
82,2,COMPLETED,yes
57,6,COMPLETED,no
182,3,COMPLETED,yes
57,5,COMPLETED,no
-5,10,TIMEOUT,no
77,7,COMPLETED,no
-3,9,TIMEOUT,no
-12,4,TIMEOUT,no
76,3,COMPLETED,no
-19,3,TIMEOUT,yes
120,2,COMPLETED,yes
-23,2,TIMEOUT,yes
-2,3,TIMEOUT,no
-26,7,TIMEOUT,no
245,6,COMPLETED,no
123,3,COMPLETED,no
176,1,COMPLETED,yes
427,8,COMPLETED,no
128,10,COMPLETED,no
58,10,COMPLETED,no
225,3,COMPLETED,no
147,6,COMPLETED,no
228,7,COMPLETED,no
30,10,COMPLETED,no
335,4,COMPLETED,yes
341,7,COMPLETED,no
113,9,COMPLETED,no
45,6,COMPLETED,no
-18,1,TIMEOUT,yes
65,3,COMPLETED,yes
-18,4,TIMEOUT,yes
-17,4,TIMEOUT,yes
22,3,COMPLETED,no
-17,4,TIMEOUT,yes
424,7,COMPLETED,no
198,10,COMPLETED,no
-21,1,TIMEOUT,yes
143,10,COMPLETED,no
-3,10,TIMEOUT,no
-15,10,TIMEOUT,no
16,5,COMPLETED,no
228,10,COMPLETED,no
-17,5,TIMEOUT,yes
427,6,COMPLETED,no
53,4,COMPLETED,yes
-19,1,TIMEOUT,yes
-16,3,TIMEOUT,yes
40,7,COMPLETED,no
